,road,road_segment,road_name,startLRP,endLRP,startChainage,endChainage,road_length,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,AADT,nrLanes,trucks_density,bus_density,car_density,mot_density,nonmotorized_density,lat,lon,vulnerability_weight,vul_roadseg,criticality
60,N1,N1-39,Maizzertek Int with Z1804-Sikolbaha Int with Z1018,LRP251,LRP251,247.8931,250.445,2.552,21.0,1105.0,808.0,898.0,621.0,987.0,194.0,694.0,2994.0,581.0,221.0,426.0,0.0,8903.0,647.0,9550.0,9550.0,2.0,1136.755485893417,1060.5329153605016,135.9717868338558,91.06583072100314,76.05799373040752,22.2916663,91.8696382,49.420504021450064,252.24225252548112,2901.0000000000005
61,N1,N1-23R,Paduar Bazar Biswa Rd. R140 - Miabazar Z1046 (Right),LRP093,LRP105,91.5831,105.87899999999999,14.296,321.0,5542.0,848.0,1306.0,321.0,522.0,282.0,825.0,1412.0,370.0,64.0,143.0,0.0,11749.0,207.0,11956.0,11956.0,6.0,234.71600447677673,54.11583659764971,9.618074986010075,3.450848722253311,1.4479574706211529,23.334721899999998,91.27116600000001,49.420504021450064,4239.0931529439,10066.5
62,N1,N1-24L,Miabazar Z1046 - Chauddagram(Int.with Z1045) (Left),LRP105,LRP105,105.8791,119.698,13.819,294.0,5781.0,770.0,1356.0,307.0,516.0,257.0,732.0,1429.0,384.0,72.0,144.0,0.0,11826.0,216.0,12042.0,12042.0,6.0,247.66625660322742,56.76532310586873,8.828424632752007,3.7050437803024825,1.5630653448151095,23.221416,91.3137222,49.420504021450064,4097.651670434511,10267.5
63,N1,N1-24R,Miabazar Z1046 - Chauddagram(Int.with Z1045) (Right),LRP105,LRP105,105.8791,119.698,13.819,321.0,5542.0,848.0,1306.0,321.0,522.0,282.0,825.0,1412.0,370.0,64.0,143.0,0.0,11749.0,207.0,11956.0,11956.0,6.0,242.81785946884725,55.98379043346118,9.950068745929515,3.5699640591456205,1.4979376221144798,23.221416,91.3137222,49.420504021450064,4097.651670434511,10066.5
64,N1,N1-25L,Chauddagram(Int.with Z1045)-Md. Ali bazar (Int.with Z1031) (Left),LRP105,LRP142,119.6981,138.869,19.171,459.0,3515.0,726.0,761.0,304.0,688.0,251.0,508.0,929.0,324.0,33.0,121.0,0.0,8465.0,154.0,8619.0,8619.0,6.0,122.58098169109593,32.91847060664546,4.416392815537357,2.2534035783214232,0.8032966459756924,23.061472199999997,91.3616667,49.420504021450064,5684.642895571315,7050.0
65,N1,N1-25R,Chauddagram(Int.with Z1045)-Md. Ali bazar (Int.with Z1031) (Right),LRP105,LRP142,119.6981,138.869,19.171,398.0,3838.0,863.0,780.0,314.0,674.0,306.0,589.0,760.0,353.0,36.0,115.0,0.0,8875.0,151.0,9026.0,9026.0,6.0,132.98732460487196,33.200146053935626,5.1205814337628,2.4550971084798223,0.7876480100151271,23.061472199999997,91.3616667,49.420504021450064,5684.642895571315,7648.500000000001
66,N1,N1-26L,Md. Ali bazar (Int.with Z1031)-Int.with Z1031 (Left),LRP142,LRP143,138.8691,140.251,1.382,459.0,3515.0,726.0,761.0,304.0,688.0,251.0,508.0,929.0,324.0,33.0,121.0,0.0,8465.0,154.0,8619.0,8619.0,6.0,1700.4341534008686,456.6425470332852,61.263868789194404,31.259044862518092,11.14327062228654,23.047944100000002,91.3651389,49.420504021450064,409.7948193458639,7050.000000000001
67,N1,N1-26R,Md. Ali bazar (Int.with Z1031)-Int.with Z1031 (Right),LRP142,LRP143,138.8691,140.251,1.382,398.0,3838.0,863.0,780.0,314.0,674.0,306.0,589.0,760.0,353.0,36.0,115.0,0.0,8875.0,151.0,9026.0,9026.0,6.0,1844.7901591895804,460.5499276410998,71.03232030873131,34.05692233478052,10.926193921852386,23.047944100000002,91.3651389,49.420504021450064,409.7948193458639,7648.5
68,N1,N1-38,Chittagong (Badderhat)-Maizzertek int with Z1804,LRP225,LRP251,232.7541,247.893,15.139000000000001,21.0,1105.0,808.0,898.0,621.0,987.0,194.0,694.0,2994.0,581.0,221.0,426.0,0.0,8903.0,647.0,9550.0,9550.0,2.0,191.6242816566484,178.77534843780964,22.920932690402275,15.351079992073453,12.821190303190436,,,49.420504021450064,1496.354020761465,2901.0000000000005
69,N1,N1-27L,Int.with Z1031 - Elahiganj (Feni) Z1030 (Left),LRP143,LRP146,140.2511,143.034,2.783,626.0,4617.0,1156.0,1923.0,588.0,791.0,216.0,716.0,1212.0,331.0,92.0,228.0,0.0,12176.0,320.0,12496.0,12496.0,6.0,1149.6586417535036,427.13618397412864,42.87938675290454,15.858186609174751,11.498383039885015,23.024832699999997,91.3655278,49.420504021450064,825.2235761501731,9598.500000000002
70,N1,N1-46,Patiya (Int.with Z1039)-Khanhat Int.with Z1026,LRP264,LRP277,265.4101,274.982,9.572000000000001,24.0,1181.0,882.0,802.0,639.0,1307.0,196.0,840.0,4070.0,910.0,819.0,3156.0,0.0,10851.0,3975.0,14826.0,14826.0,2.0,327.0476389469285,310.0543251149185,43.87797743418304,38.02758044295863,124.58211450062684,22.2131389,92.0304993,49.420504021450064,946.1061289866401,3130.5
71,N1,N1-45,Patiya Dakbanglo (Int.with Z1057) - Patiya (Int.with Z1039),LRP264,LRP264,264.0701,265.41,1.34,24.0,1181.0,882.0,802.0,639.0,1307.0,196.0,840.0,4070.0,910.0,819.0,3156.0,0.0,10851.0,3975.0,14826.0,14826.0,2.0,2336.1940298507457,2214.8059701492543,313.4328358208955,271.6417910447761,889.9253731343283,22.2862497,91.9916941,49.420504021450064,132.4469507774862,3130.4999999999995
72,N1,N1-44,Patiya (Int.with Z1059) - Patiya Dakbanglo (Int.with Z1057),LRP264,LRP264,263.7441,264.07,0.326,24.0,1181.0,882.0,802.0,639.0,1307.0,196.0,840.0,4070.0,910.0,819.0,3156.0,0.0,10851.0,3975.0,14826.0,14826.0,2.0,9602.760736196318,9103.803680981595,1288.3435582822085,1116.564417177914,3657.975460122699,22.293360800000002,91.98211040000001,49.420504021450064,32.222168621985446,3130.5
73,N1,N1-43,Mansertek(Int.with N107)- Patiya (Int.with Z1059),LRP259,LRP264,256.8091,263.744,6.935,30.0,1077.0,795.0,994.0,658.0,1483.0,305.0,658.0,3125.0,536.0,207.0,240.0,7.0,9661.0,454.0,10115.0,10115.0,2.0,411.3914924297045,488.21917808219183,47.440519105984144,30.91564527757751,19.6395097332372,22.295333,91.98030490000001,49.420504021450064,685.4623907775124,2853.0000000000005
74,N1,N1-42,Int. with Z1070 - Mansertek(Int.with N107),LRP259,LRP259,255.7251,256.809,1.084,30.0,1077.0,795.0,994.0,658.0,1483.0,305.0,658.0,3125.0,536.0,207.0,240.0,7.0,9661.0,454.0,10115.0,10115.0,2.0,2631.918819188192,3123.431734317343,303.5055350553505,197.7859778597786,125.64575645756456,22.3158889,91.92358270000001,49.420504021450064,107.14365271850374,2853.0000000000005
75,N1,N1-41,Santirhat Int. with Z1071 - Int. with Z1070,LRP251,LRP259,252.9561,255.725,2.7689999999999997,21.0,1105.0,808.0,898.0,621.0,987.0,194.0,694.0,2994.0,581.0,221.0,426.0,0.0,8903.0,647.0,9550.0,9550.0,2.0,1047.6706392199346,977.421451787649,125.31599855543516,83.92921632358252,70.09750812567714,,,49.420504021450064,273.69075127079043,2900.9999999999986
76,N1,N1-40,Sikolbaha Int with Z1018-Santirhat Int. with Z1071,LRP251,LRP251,250.4451,252.956,2.511,21.0,1105.0,808.0,898.0,621.0,987.0,194.0,694.0,2994.0,581.0,221.0,426.0,0.0,8903.0,647.0,9550.0,9550.0,2.0,1155.3166069295098,1077.8494623655913,138.19195539625647,92.55276782158501,77.29988052568697,22.3,91.8915552,49.420504021450064,248.18977119572224,2900.999999999999
77,N1,N1-27R,Int.with Z1031 - Elahiganj (Feni) Z1030 (Right),LRP143,LRP146,140.2511,143.034,2.783,728.0,4991.0,1253.0,2234.0,667.0,1164.0,249.0,813.0,1676.0,426.0,148.0,235.0,0.0,14201.0,383.0,14584.0,14584.0,6.0,1252.605102407474,525.8354293927417,48.68846568451311,20.409629895795906,13.762127200862375,23.024832699999997,91.3655278,49.420504021450064,825.2235761501731,10458.000000000002
78,N1,N1-6R,Madanpur - Langalband (Left)Z1061 (Right),LRP012,LRP013,11.9361,15.935,3.9989999999999997,174.0,4965.0,3478.0,3296.0,2791.0,1751.0,249.0,1579.0,3154.0,1154.0,211.0,1077.0,0.0,22591.0,1288.0,23879.0,23879.0,4.0,1616.0915228807198,1058.3945986496624,98.71217804451113,57.71442860715179,48.31207801950488,23.6604167,90.5671104,49.420504021450064,790.5303823271151,12925.499999999996
79,N1,N1-53,Aziznagar (Int.with Z1007)-Harbang (Int.with Z1124),LRP320,LRP321,315.7281,316.356,0.628,42.0,2364.0,1215.0,1015.0,787.0,2025.0,345.0,1013.0,1668.0,779.0,642.0,728.0,0.0,11253.0,1370.0,12623.0,12623.0,2.0,8648.885350318471,6581.464968152866,806.528662420382,496.17834394904463,654.4585987261147,21.84644410000001,92.0623056,49.420504021450064,62.07215305094128,5431.5
80,N1,N1-5R,Katchpur - Madanpur (Left)N105 (Right),LRP009,LRP012,8.7631,11.936,3.173,153.0,4419.0,3221.0,2880.0,2408.0,2787.0,345.0,2105.0,3080.0,1143.0,517.0,1531.0,0.0,22541.0,2048.0,24589.0,24589.0,8.0,921.0132366845256,687.125748502994,82.92625275764262,36.022691459186895,48.408446265364006,23.6904163,90.546583,49.420504021450064,1254.4900740804885,11689.5
81,N1,N1-6L,Madanpur - Langalband (Left)Z1061 (Left),LRP012,LRP013,11.9361,15.935,3.9989999999999997,153.0,4419.0,3221.0,2880.0,2408.0,2787.0,345.0,2105.0,3080.0,1143.0,517.0,1531.0,0.0,22541.0,2048.0,24589.0,24589.0,4.0,1461.5528882220553,1090.39759939985,131.59539884971244,57.16429107276818,76.8192048012003,23.6604167,90.5671104,49.420504021450064,790.5303823271151,11689.499999999998
82,N1,N1-69,Whykong Z1133 - Teknaf,LRP433,LRP467,428.9081,462.254,33.346,24.0,455.0,137.0,129.0,200.0,568.0,131.0,142.0,2476.0,419.0,97.0,1042.0,0.0,4681.0,1139.0,5820.0,5820.0,2.0,27.70947040124753,29.0517603310742,2.129190907455168,5.02609008576741,10.247106099682119,20.8629167,92.29808299999999,49.420504021450064,3295.9522541985475,924.0
83,N1,N1-68,GundumGundum Z1504 - Whykong Z1133,LRP420,LRP433,416.0441,428.908,12.864,24.0,455.0,137.0,129.0,200.0,568.0,131.0,142.0,2476.0,419.0,97.0,1042.0,0.0,4681.0,1139.0,5820.0,5820.0,2.0,71.82835820895522,75.30783582089552,5.519278606965173,13.02860696517413,26.5625,21.115833300000002,92.19713859999999,49.420504021450064,1271.4907274638674,924.0
84,N1,N1-67,Ukhia Dakbanglo Z1503 - Gundum Z1504,LRP413,LRP420,408.4341,416.04400000000004,7.61,24.0,455.0,137.0,129.0,200.0,568.0,131.0,142.0,2476.0,419.0,97.0,1042.0,0.0,4681.0,1139.0,5820.0,5820.0,2.0,121.419185282523,127.30091984231278,9.32982917214192,22.02365308804205,44.90144546649145,21.197721899999998,92.17055490000001,49.420504021450064,752.18007120647,924.0000000000001
85,N1,N1-65,Coxsbazar Link Road N110-Maricha Z1009,LRP386,LRP403,381.4811,398.205,16.724,24.0,455.0,137.0,129.0,200.0,568.0,131.0,142.0,2476.0,419.0,97.0,1042.0,0.0,4681.0,1139.0,5820.0,5820.0,2.0,55.249940205692425,57.92633341305908,4.245395838316192,10.021525950729492,20.431714900741447,21.317666,92.09302740000001,49.420504021450064,1653.0170185094619,924.0000000000001
86,N1,N1-64,Ramu Intersection N109 - Coxsbazar Link Road N110,LRP378,LRP386,373.4751,381.481,8.006,35.0,595.0,159.0,412.0,136.0,760.0,118.0,109.0,1548.0,403.0,118.0,450.0,0.0,4275.0,568.0,4843.0,4843.0,2.0,147.82663002747938,176.44766425181115,6.807394454159382,20.13489882588059,21.2840369722708,21.425860399999998,92.023166,49.420504021450064,791.3211103914584,1183.5
87,N1,N1-63,Ramu (Int.with Z1001)-Ramu Intersection N109,LRP376,LRP378,370.9821,373.475,2.4930000000000003,35.0,595.0,159.0,412.0,136.0,760.0,118.0,109.0,1548.0,403.0,118.0,450.0,0.0,4275.0,568.0,4843.0,4843.0,2.0,474.7292418772562,566.6425992779783,21.861211391897307,64.66105094263939,68.35138387484957,21.428499300000002,92.0951941,49.420504021450064,246.41063305095005,1183.4999999999998
88,N1,N1-62,Khutakhali Z1131 - Ramu (Int.with Z1001),LRP354,LRP376,350.0541000000002,370.98199999999997,20.928,35.0,595.0,159.0,412.0,136.0,760.0,118.0,109.0,1548.0,403.0,118.0,450.0,0.0,4275.0,568.0,4843.0,4843.0,2.0,56.55103211009175,67.5,2.6041666666666665,7.702599388379205,8.142201834862385,21.4494719,92.09952740000001,49.420504021450064,2068.544616321814,1183.5000000000002
89,N1,N1-61,Dulahazra Z1130-Khutakhali Z1131,LRP348,LRP354,343.5591,350.05400000000014,6.495,35.0,595.0,159.0,412.0,136.0,760.0,118.0,109.0,1548.0,403.0,118.0,450.0,0.0,4275.0,568.0,4843.0,4843.0,2.0,182.2170900692841,217.49653579676675,8.391070053887606,24.81909160892995,26.23556581986143,21.6150556,92.0667771,49.420504021450064,641.9723472386363,1183.5000000000002
90,N1,N1-60,Faishakhali Z1005- Dulahazra Z1130,LRP341,LRP348,337.3101,343.559,6.249,35.0,595.0,159.0,412.0,136.0,760.0,118.0,109.0,1548.0,403.0,118.0,450.0,0.0,4275.0,568.0,4843.0,4843.0,2.0,189.39030244839176,226.0585693710994,8.721395423267722,25.79612738038087,27.26836293807009,21.6688327,92.07594379999999,49.420504021450064,617.6574592600829,1183.5
91,N1,N1-59,Chokoria R172 - Faishakhali Z1005,LRP336,LRP341,332.87709999999987,337.31,4.433,39.0,1009.0,549.0,784.0,238.0,1018.0,165.0,318.0,2511.0,1443.0,428.0,4183.0,0.0,8074.0,4611.0,12685.0,12685.0,2.0,540.3789758628468,496.9997744191293,35.867358448003614,130.20527859237538,312.0460184976314,21.7215549,92.0830827,49.420504021450064,438.16218865417625,2395.5
92,N1,N1-1L,Jatrabari - Int.with Z1101 (Left) (Left),LRPS,LRPS,0.0001,0.8220000000000001,0.8220000000000001,402.0,5842.0,1147.0,2842.0,526.0,2010.0,238.0,1851.0,2980.0,398.0,232.0,889.0,0.0,18236.0,1121.0,19357.0,19357.0,8.0,3371.8065693430653,1766.4963503649633,281.478102189781,48.418491484184926,102.2810218978102,23.702777800000003,90.45047220000001,49.420504021450064,324.9892344450557,11086.5
93,N1,N1-1R,Jatrabari - Int.with Z1101 (Left) (Right),LRPS,LRPS,0.0001,0.8220000000000001,0.8220000000000001,660.0,6155.0,1554.0,2744.0,971.0,2120.0,480.0,2608.0,2508.0,436.0,213.0,1088.0,0.0,20236.0,1301.0,21537.0,21537.0,8.0,3817.9744525547444,1916.6058394160584,396.59367396593666,53.041362530413615,118.70437956204378,23.702777800000003,90.45047220000001,49.420504021450064,324.9892344450557,12553.5
94,N1,N1-2L,Int.with Z1101 - Signboard (Left) R111 (Left),LRPS,LRPS,0.8221,4.175,3.353,660.0,6155.0,1554.0,2744.0,971.0,2120.0,480.0,2608.0,2508.0,436.0,213.0,1088.0,0.0,20236.0,1301.0,21537.0,21537.0,5.0,1497.5842529078436,751.7804950790338,155.56218311959438,20.805249030718763,46.56128839844914,23.6938052,90.48052709999999,49.420504021450064,828.5347499196104,12553.5
95,N1,N1-66,Maricha Z1009-Ukhia Dakbanglo Z1503,LRP403,LRP413,398.2051,408.434,10.229,24.0,455.0,137.0,129.0,200.0,568.0,131.0,142.0,2476.0,419.0,97.0,1042.0,0.0,4681.0,1139.0,5820.0,5820.0,2.0,90.33141069508258,94.70720500537688,6.941049956007429,16.38478834685698,33.40502492912308,21.2447497,92.1389441,49.420504021450064,1011.0446712708253,923.9999999999997
96,N1,N1-3L,Signboard - Shimrail (Left)R110 (Left),LRPS,LRPS,4.1751,7.181,3.0060000000000002,91.0,2706.0,2184.0,2534.0,1773.0,1643.0,314.0,1690.0,2266.0,1087.0,75.0,1198.0,0.0,16288.0,1273.0,17561.0,17561.0,8.0,621.3822355289421,534.4311377245508,70.2761144377911,36.161011310711906,31.761477045908183,23.6979163,90.50927779999999,49.420504021450064,1188.4642807078312,7471.500000000001
97,N1,N1-2R,Int.with Z1101 - Signboard (Left) R111 (Right),LRPS,LRPS,0.8221,4.175,3.353,402.0,5842.0,1147.0,2842.0,526.0,2010.0,238.0,1851.0,2980.0,398.0,232.0,889.0,0.0,18236.0,1121.0,19357.0,19357.0,5.0,1322.5767968983,692.9006859528781,110.4085893229943,18.99194750969281,40.11929615269908,23.6938052,90.48052709999999,49.420504021450064,828.5347499196104,11086.5
98,N1,N1-5L,Katchpur - Madanpur (Left)N105 (Left),LRP009,LRP012,8.7631,11.936,3.173,174.0,4965.0,3478.0,3296.0,2791.0,1751.0,249.0,1579.0,3154.0,1154.0,211.0,1077.0,0.0,22591.0,1288.0,23879.0,23879.0,8.0,1018.3974156949259,666.9587141506463,62.20453829183739,36.36936653009771,30.444374409076577,23.6904163,90.546583,49.420504021450064,1254.4900740804885,12925.5
99,N1,N1-4R,Shimrail - Katchpur (Left)N2 (Right),LRPS,LRP009,7.1811,8.763,1.5819999999999999,153.0,2955.0,1566.0,2438.0,1456.0,1299.0,345.0,1948.0,2693.0,1143.0,517.0,1531.0,0.0,15996.0,2048.0,18044.0,18044.0,4.0,2215.865992414665,1772.5790139064475,307.83817951959537,144.5006321112516,194.18457648546143,23.706083300000003,90.5215271,49.420504021450064,312.73294944773596,7010.999999999999
100,N1,N1-56,Baraitali Int.with Z1002-Int.with Z1126,LRP331,LRP335,327.1881,330.874,3.6860000000000004,44.0,774.0,249.0,749.0,144.0,1058.0,202.0,661.0,1133.0,552.0,233.0,267.0,0.0,5566.0,500.0,6066.0,6066.0,2.0,434.2105263157895,571.6440586001085,89.66359196961477,59.90233315246881,40.694519804666314,21.773721600000002,92.08405520000001,49.420504021450064,364.3279556461299,1600.5000000000002
101,N1,N1-57,Int.with Z1126-Janatabazar (Int.with Z1127),LRP335,LRP336,330.8741,332.066,1.192,44.0,774.0,249.0,749.0,144.0,1058.0,202.0,661.0,1133.0,552.0,233.0,267.0,0.0,5566.0,500.0,6066.0,6066.0,2.0,1342.7013422818793,1767.6845637583892,277.2651006711409,185.2348993288591,125.83892617449663,21.7664722,92.0767771,49.420504021450064,117.81848158713694,1600.5
102,N1,N1-58,Janatabazar (Int.with Z1127) - Chokoria R172,LRP336,LRP336,332.06609999999995,332.8769999999999,0.8109999999999999,44.0,774.0,249.0,749.0,144.0,1058.0,202.0,661.0,1133.0,552.0,233.0,267.0,0.0,5566.0,500.0,6066.0,6066.0,2.0,1973.4895191122077,2598.1257706535143,407.52157829839706,272.25647348951907,184.956843403206,21.7596389,92.0764993,49.420504021450064,80.160057522792,1600.5000000000005
103,N1,N1-4L,Shimrail - Katchpur (Left)N2 (Left),LRPS,LRP009,7.1811,8.763,1.5819999999999999,174.0,2905.0,1360.0,2576.0,1356.0,1415.0,320.0,1579.0,3154.0,1162.0,211.0,1077.0,0.0,16001.0,1288.0,17289.0,17289.0,4.0,2104.456384323641,1825.1453855878635,249.5259165613148,146.90265486725662,122.12389380530972,23.706083300000003,90.5215271,49.420504021450064,312.73294944773596,6658.5
104,N1,N1-3R,Signboard - Shimrail (Left)R110 (Right),LRPS,LRPS,4.1751,7.181,3.0060000000000002,85.0,2544.0,2053.0,2412.0,1688.0,1564.0,298.0,1609.0,2157.0,1035.0,72.0,1140.0,0.0,15445.0,1212.0,16657.0,16657.0,8.0,584.0818363273454,508.74251497006,66.90785096473721,34.4311377245509,30.239520958083833,23.6979163,90.50927779999999,49.420504021450064,1188.4642807078312,7023.000000000002
105,N101,N101-1,Comilla (Balutopa)- Bibirbazar Land Port,LRPS,LRPE,0.0001,6.021,6.021,231.0,1170.0,336.0,285.0,197.0,224.0,421.0,164.0,5450.0,621.0,196.0,413.0,0.0,9099.0,609.0,9708.0,9708.0,2.0,432.73542600896866,126.63677130044843,13.619000166085367,41.25560538116592,30.343796711509714,23.4593056,91.2533889,0.5991298540064101,7.21472170194519,2605.5000000000005
106,N102,N102-1,Mainamati-Kangsanagar (Intersection with Z1219),LRPS,LRP009,0.0001,10.206,10.206,231.0,1170.0,336.0,285.0,197.0,224.0,421.0,164.0,5450.0,621.0,196.0,413.0,0.0,9099.0,609.0,9708.0,9708.0,2.0,255.29100529100532,74.70899470899471,8.034489515970996,24.33862433862434,17.901234567901234,,,8.22741315212722,167.9379572612208,2605.5
107,N102,N102-4,Companiganj (Int with Z1205) - Mirpur (Int with Z1041),LRP024,LRP038,25.47310000000001,38.866,13.392999999999999,346.0,840.0,575.0,457.0,46.0,436.0,107.0,231.0,2525.0,483.0,124.0,507.0,0.0,6046.0,631.0,6677.0,6677.0,2.0,197.22989621444043,75.72015231837527,8.623908011647876,14.425446128574631,14.134249234674828,,,8.22741315212722,220.37948869287968,2641.5000000000005
108,N102,N102-3,Debiduar (Int with Z1008)- Companiganj (Int with Z1205),LRP018,LRP024,20.6581,25.47300000000001,4.815,231.0,1170.0,336.0,285.0,197.0,224.0,421.0,164.0,5450.0,621.0,196.0,413.0,0.0,9099.0,609.0,9708.0,9708.0,2.0,541.1214953271027,158.35514018691592,17.030114226375908,51.58878504672897,37.943925233644855,,,8.22741315212722,79.22998865498514,2605.4999999999995
109,N102,N102-10,"Gathuria(Int. with N103)-Sarail(Kathihat, int. with N2)",LRP070,LRPE,77.2711,83.382,6.1110000000000015,98.0,1352.0,1152.0,718.0,189.0,874.0,177.0,512.0,5591.0,858.0,209.0,1041.0,0.0,11521.0,1250.0,12771.0,12771.0,0.0,inf,inf,inf,inf,inf,,,8.22741315212722,0.0,
110,N102,N102-5,Mirpur (Int with Z1041)- Kuti (Int with Z1201),LRP038,LRP042,38.8661,44.427,5.561,346.0,840.0,575.0,457.0,46.0,436.0,107.0,231.0,2525.0,483.0,124.0,507.0,0.0,6046.0,631.0,6677.0,6677.0,2.0,475.00449559431763,182.36288437331416,20.769645747167772,34.74195288617155,34.040640172630816,,,8.22741315212722,91.50528907795893,2641.5000000000005
111,N102,N102-2,Kangsanagar (Int with Z1219)-Debidduar (Int with Z1008),LRP009,LRP018,10.2061,20.658,10.452,231.0,1170.0,336.0,285.0,197.0,224.0,421.0,164.0,5450.0,621.0,196.0,413.0,0.0,9099.0,609.0,9708.0,9708.0,2.0,249.28243398392647,72.95063145809416,7.845388442403368,23.765786452353613,17.479908151549942,,,8.22741315212722,171.9858445320674,2605.4999999999995
112,N102,N102-9,Kuatali(Int. with N103)-Gathuria(Int. with N103),LRP070,LRP070,71.4561,77.271,5.815,98.0,1352.0,1152.0,718.0,189.0,874.0,177.0,512.0,5591.0,858.0,209.0,1041.0,0.0,11521.0,1250.0,12771.0,12771.0,2.0,671.1951848667238,330.77901977644024,44.02407566638004,59.019776440240754,64.4883920894239,,,8.22741315212722,95.68481495923957,3902.999999999999
113,N102,N102-6,Kuti (Int with Z1201)- Dharkhar (Int with Z1202),LRP042,LRP055,44.4271,56.883,12.456,346.0,840.0,575.0,457.0,46.0,436.0,107.0,231.0,2525.0,483.0,124.0,507.0,0.0,6046.0,631.0,6677.0,6677.0,1.5,282.75529865125253,108.55491329479773,12.363519588953116,20.680796403339762,20.263326910725752,,,8.22741315212722,153.72098733434495,2641.500000000001
114,N102,N102-7,Dharkhar (Int with Z1202)-Sultanpur (Int with Z1216),LRP055,LRP062,56.883100000000006,63.06100000000001,6.178,346.0,840.0,575.0,457.0,46.0,436.0,107.0,231.0,2525.0,483.0,124.0,507.0,0.0,6046.0,631.0,6677.0,6677.0,1.5,570.0874069278084,218.866947232114,24.92716089349304,41.69634185820655,40.85464551634834,,,8.22741315212722,76.24343768076294,2641.5
115,N102,N102-8,Sultanpur (Int with Z1216)-Kuatali(Int. with N103),LRP062,LRP070,63.06110000000001,71.456,8.395,98.0,1352.0,1152.0,718.0,189.0,874.0,177.0,512.0,5591.0,858.0,209.0,1041.0,0.0,11521.0,1250.0,12771.0,12771.0,2.0,464.9195949970221,229.1220964860036,30.49434187016081,40.88147706968434,44.66944609886838,,,8.22741315212722,138.138266824216,3903.0000000000005
116,N103,N103-1,Kuatali-Ghaturia,LRPS,LRPE,0.0001,4.779,4.779,0.0,110.0,144.0,0.0,0.0,228.0,57.0,138.0,11797.0,1413.0,718.0,12094.0,0.0,13887.0,12812.0,26699.0,26699.0,2.0,79.72379158819838,51.52542372881357,14.438166980539863,118.26741996233524,804.2686754551163,23.996888600000002,91.10927779999999,0.47554252986159,4.5452355004170775,381.00000000000006
117,N104,N104-2,Feni (Int. with N1)-Feni (Temohoni)Int.with Z1444,LRPS,LRP004,1.8781,4.35,2.472,90.0,675.0,406.0,217.0,379.0,517.0,61.0,174.0,4683.0,597.0,258.0,1328.0,0.0,7799.0,1586.0,9385.0,9385.0,2.0,710.5582524271845,486.2621359223302,35.194174757281544,96.60194174757281,192.47572815533982,23.00625,91.3583611,4.9385176306823,24.41603116609329,1756.5
